t_contact_s,theta_err_t1_deg,theta_err_t2_deg,total_error_deg,fn_est_N,moment_t1_est_Nm,old_gamma_t1_deg,tool_normal_x,tool_normal_y,tool_normal_z
1.16,9.14479749,2.117031177,9.386647012,-31.5154728283,1.48795009969,0.152367306125,-0.0537921205426,0.131557696081,-0.989847958208
1.161,9.144469169,2.117070934,9.386336118,-31.5303322111,1.48598987564,0.152707107309,-0.0537928378001,0.131552016236,-0.989848674104
1.162,9.144241292,2.117674729,9.38625032,-31.543952886,1.48239133343,0.152919766829,-0.0538033345267,0.131548070516,-0.989848627992
1.163,9.144017962,2.117585085,9.386012523,-31.5589830631,1.47842820793,0.153168180556,-0.0538017975438,0.131544207932,-0.989849224852
1.164,9.143727063,2.117762416,9.385769135,-31.5801165538,1.47432901003,0.153463935816,-0.0538048984231,0.131539174656,-0.989849725179
1.165,9.143382985,2.117754819,9.385432216,-31.6070523912,1.46902287376,0.153824021458,-0.0538047944712,0.131533222972,-0.989850521719
1.166,9.143291936,2.118243162,9.38545372,-31.6300820366,1.4609701975,0.153912411298,-0.0538132764889,0.13153164434,-0.9898502704
1.167,9.143079311,2.118109319,9.385216373,-31.6411576388,1.45097540473,0.15414404811,-0.0538109719061,0.131527966929,-0.989850884335
1.168,9.142953292,2.11809363,9.385090065,-31.639471948,1.44071363286,0.154284815834,-0.0538107091197,0.131525787538,-0.989851188208
1.169,9.142766699,2.118279917,9.384950331,-31.6251702953,1.4311677047,0.154468487996,-0.0538139575984,0.131522558805,-0.989851440618
1.17,9.142667592,2.118356272,9.384871016,-31.6024980386,1.42506830078,0.154561262869,-0.0538152912034,0.131520843136,-0.989851596076
1.171,9.142354983,2.118193843,9.384529812,-31.5864455645,1.42332325861,0.154879820668,-0.0538124977416,0.131515437124,-0.989852466221
1.172,9.142290991,2.118382468,9.384510048,-31.5878067686,1.42365922576,0.154941570657,-0.0538157765549,0.13151432878,-0.989852435224
1.173,9.142224017,2.118487471,9.384468506,-31.6059165318,1.42599859628,0.154999840225,-0.0538176044585,0.131513169989,-0.989852489803
1.174,9.142155242,2.118355162,9.384371639,-31.6378530063,1.43251566447,0.155054771544,-0.0538153134651,0.131511981225,-0.9898527723
1.175,9.141936056,2.118164055,9.384114972,-31.680299035,1.44320746061,0.155270875618,-0.053812015518,0.131508191512,-0.989853455089
1.176,9.14194988,2.118509158,9.384206342,-31.7277658816,1.45699746617,0.155244982051,-0.0538180023232,0.131508427214,-0.989853098292
1.177,9.14182249,2.118411087,9.3840601,-31.7774506875,1.47336988606,0.155363201955,-0.0538163111074,0.13150622515,-0.989853482797
1.178,9.141721736,2.118599658,9.384004519,-31.831480908,1.49108975924,0.155440653112,-0.0538195916319,0.13150448038,-0.989853536235
1.179,9.141533445,2.118569866,9.383814363,-31.8916608076,1.50918314304,0.155623124089,-0.0538190906959,0.131501223262,-0.989853996182
1.18,9.141482687,2.118688243,9.383791642,-31.9493072693,1.52753925511,0.155649100567,-0.0538211491766,0.131500344759,-0.989854000967
1.181,9.141218298,2.118967468,9.38359713,-31.987145754,1.54566099169,0.155899578643,-0.0538260158367,0.131495769105,-0.989854344198
1.182,9.140942905,2.118870954,9.383307056,-32.0007843748,1.56159267537,0.15616731237,-0.0538243637171,0.131491006321,-0.989855066728
1.183,9.140804685,2.119170443,9.38324004,-31.9989978315,1.57361409802,0.156302461638,-0.0538295728182,0.131488612672,-0.98985510143
1.184,9.140723072,2.119436194,9.383220559,-31.9919312156,1.58233227279,0.156373022693,-0.0538341906826,0.131487199367,-0.989855038031
1.185,9.140284916,2.119470837,9.382801552,-31.9894243565,1.5875188882,0.156808003946,-0.0538348275302,0.13147961983,-0.989856010192
1.186,9.140051887,2.119619537,9.382608139,-31.9950664501,1.58786515682,0.157030012141,-0.0538374274022,0.131475588168,-0.989856404296
1.187,9.139727308,2.119154337,9.382186865,-32.0104222474,1.58319068766,0.157376505283,-0.0538293809527,0.131469976632,-0.989857587227
1.188,9.139407906,2.119299785,9.381908572,-32.0380086936,1.57473763479,0.157694104645,-0.0538319312925,0.131464451053,-0.989858182409
1.189,9.139326906,2.119288492,9.381827114,-32.075482957,1.56414860144,0.157786821698,-0.053831742452,0.13146304993,-0.989858378763
1.19,9.138970004,2.119366862,9.381497142,-32.1191037809,1.55136238385,0.158148859098,-0.0538331314841,0.131456875625,-0.989859123212
1.191,9.138620081,2.119120027,9.381100505,-32.1678489917,1.53502749585,0.158516409303,-0.0538288765981,0.131450824675,-0.989860158172
1.192,9.138321629,2.119308876,9.38085243,-32.2229084696,1.51575586786,0.158823073013,-0.0538321784706,0.131445661234,-0.989860664288
1.193,9.138221675,2.119205834,9.380731781,-32.2808696489,1.49571686817,0.158938230119,-0.0538303989262,0.131443932572,-0.989860990615
1.194,9.138043391,2.119388045,9.380599272,-32.3297716753,1.47629777521,0.159124216352,-0.0538335753549,0.131440846932,-0.989861227608
1.195,9.137854027,2.11896211,9.380318579,-32.3612353781,1.45764969914,0.159329985951,-0.053826198894,0.13143757499,-0.989862063216
1.196,9.137605646,2.119030685,9.38009211,-32.3838141709,1.43976303645,0.159577814478,-0.053827409265,0.131433278196,-0.989862567933
1.197,9.13753238,2.119134142,9.38004411,-32.4072683233,1.42368746825,0.159654420058,-0.053829210541,0.13143201012,-0.989862638354
1.198,9.13750799,2.119266996,9.380050366,-32.4250649517,1.41202529233,0.15968568689,-0.0538315181553,0.131431586986,-0.989862569044
1.199,9.137330025,2.119494735,9.37992846,-32.4331334323,1.40846677821,0.159853713993,-0.0538354849886,0.131428506833,-0.98986276228
1.2,9.137241152,2.119688726,9.379885723,-32.4415084102,1.41421294061,0.159937137936,-0.0538388585466,0.131426968217,-0.989862783084
1.201,9.137210866,2.119746336,9.379869238,-32.4606301403,1.42639627016,0.159960878014,-0.0538398606756,0.13142644337,-0.989862798263
1.202,9.137046616,2.119638745,9.379684924,-32.4953115186,1.44219718523,0.160108217136,-0.0538380072123,0.131423603155,-0.989863276172
1.203,9.136903727,2.119712222,9.379562336,-32.5386876614,1.46002494265,0.160235015076,-0.0538392941456,0.131421131528,-0.989863534329
1.204,9.136770417,2.119717571,9.379433684,-32.5783290143,1.47850702641,0.160350461052,-0.0538393980535,0.131418825298,-0.989863834865
1.205,9.136662561,2.120456635,9.379495673,-32.6069753325,1.49768072193,0.160431192941,-0.0538522322323,0.131416953647,-0.989863385209
1.206,9.136527875,2.120578905,9.379392118,-32.6213103269,1.51722791742,0.160552783703,-0.0538543650447,0.131414622934,-0.989863578603
1.207,9.136424827,2.120662787,9.379310703,-32.633658729,1.53548077927,0.160635776426,-0.0538558296528,0.131412839669,-0.989863735664
1.208,9.136234015,2.12066806,9.379126025,-32.6584804718,1.55187411007,0.160816529807,-0.0538559363836,0.131409538399,-0.989864168123
1.209,9.136038614,2.120776484,9.378960201,-32.6963856296,1.56630493069,0.160985830653,-0.053857833693,0.131406157442,-0.989864513727
1.21,9.135664651,2.121040971,9.378655736,-32.742480765,1.57691118512,0.161364881659,-0.0538624545269,0.131399686737,-0.989865121275
1.211,9.135341194,2.120872313,9.378302517,-32.787820596,1.58327360678,0.161673876917,-0.0538595546098,0.13139409314,-0.989866021573
1.212,9.135002458,2.120884264,9.37797526,-32.8276246303,1.58608385441,0.1620064806,-0.0538597895826,0.131388233951,-0.989866786515
1.213,9.134679771,2.121074023,9.377703852,-32.8655215159,1.58394655418,0.162325858059,-0.0538631092499,0.131382650668,-0.989867346954
1.214,9.134573543,2.121731448,9.377749099,-32.9022238807,1.57709075725,0.162439273306,-0.0538745264547,0.131380807095,-0.989866970318
1.215,9.13421968,2.122078562,9.377482956,-32.9343729392,1.56911275927,0.162803135282,-0.0538805787929,0.131374683991,-0.989867453569
1.216,9.133826299,2.121725555,9.3770199,-32.9662168768,1.56067438641,0.163200341034,-0.0538744849499,0.131367881868,-0.989868688001
1.217,9.133572865,2.121951894,9.376824256,-33.0063664278,1.55027991226,0.163467461285,-0.0538784344982,0.131363496534,-0.989869055014
1.218,9.133230201,2.122379287,9.376587212,-33.0468214453,1.53757926962,0.163828210448,-0.0538858791529,0.131357564973,-0.989869436922
1.219,9.133108168,2.122303857,9.376451273,-33.0753172407,1.52246705528,0.163963981421,-0.05388457959,0.131355455025,-0.989869787658
1.22,9.13283352,2.122542408,9.376237752,-33.0914826254,1.50533584922,0.164251953134,-0.0538887424476,0.13135070263,-0.98987019167
1.221,9.13261005,2.122575213,9.37602751,-33.0956548032,1.48759104835,0.164486629954,-0.0538893298842,0.131346836613,-0.989870672682
1.222,9.132429142,2.122387125,9.37580872,-33.0960237621,1.47018168289,0.164686433991,-0.0538860807985,0.131343708167,-0.989871264671
1.223,9.132246159,2.122695675,9.375700338,-33.1057241626,1.4548471958,0.164871788544,-0.0538914498624,0.13134054127,-0.989871392581
1.224,9.132292344,2.122846104,9.375779383,-33.1278290973,1.44296331016,0.164823785494,-0.0538940568541,0.131341338036,-0.989871144927
1.225,9.132174916,2.122674547,9.375626162,-33.1557477736,1.43434548777,0.164944155062,-0.0538910894677,0.131339308505,-0.98987157577
1.226,9.131997199,2.122625915,9.375442049,-33.1813541433,1.42862692502,0.165132009901,-0.0538902604098,0.131336234751,-0.989872028736
1.227,9.131872686,2.122257195,9.375237296,-33.2085455336,1.4262790633,0.165238950095,-0.0538838713506,0.131334084113,-0.989872661891
1.228,9.13175638,2.122733065,9.375231744,-33.241707954,1.42833326948,0.165346081358,-0.0538921394398,0.131332067974,-0.989872479276
1.229,9.131739442,2.122691527,9.375205841,-33.2765074709,1.43542134151,0.16534154134,-0.0538914193693,0.131331775949,-0.989872557224
1.23,9.131589067,2.122624308,9.375044152,-33.3156056748,1.44775555021,0.165475650451,-0.0538902650806,0.131329174961,-0.989872965149
1.231,9.131603563,2.123009104,9.375145401,-33.3634039725,1.46601375664,0.165433225487,-0.0538969422453,0.131329422658,-0.989872568749
1.232,9.131473286,2.123020861,9.375021171,-33.4169021239,1.49053116886,0.165539081616,-0.0538971563967,0.131327169528,-0.989872856015
1.233,9.131307643,2.122912675,9.374835332,-33.4730014592,1.51853259526,0.165680362798,-0.0538952926008,0.131324304465,-0.9898733376
1.234,9.131115667,2.123313359,9.374739086,-33.5239255541,1.54643635061,0.16585242667,-0.0539022619549,0.131320980378,-0.989873399112
1.235,9.130810288,2.123912651,9.374577402,-33.5570985392,1.57147279757,0.166136068696,-0.053912687337,0.13131569288,-0.989873532805
1.236,9.130664342,2.123998779,9.374454764,-33.5675197476,1.59133996327,0.166253148781,-0.0539141932914,0.131313167828,-0.989873785751
1.237,9.130439569,2.123828193,9.374197188,-33.5614913257,1.60581438749,0.166466549155,-0.0539112513155,0.131309281521,-0.989874461519
1.238,9.130119198,2.124175455,9.373963833,-33.5532793589,1.61565565097,0.166773836996,-0.0539173038521,0.131303736659,-0.989874867387
1.239,9.129613618,2.124015089,9.373435065,-33.5536101283,1.62102212233,0.167268023003,-0.0539145630645,0.131294992434,-0.989876176525
1.24,9.129310559,2.123915077,9.373117226,-33.5598225129,1.6217719912,0.167564659886,-0.0539128523622,0.13128975047,-0.989876964967
1.241,9.128903389,2.123827339,9.372700766,-33.5654955142,1.61903338717,0.167979589992,-0.0539113627645,0.131282707934,-0.989877980138
1.242,9.128442381,2.12449068,9.372402091,-33.5685393745,1.61441270009,0.168454487023,-0.0539229125289,0.131274728222,-0.989878409318
1.243,9.128121386,2.124219625,9.372028012,-33.5725823125,1.6084574487,0.168772521542,-0.0539182343531,0.131269178443,-0.989879400127
1.244,9.127678151,2.124749568,9.371716447,-33.5844069806,1.60114118355,0.1692350389,-0.0539274678127,0.131261506843,-0.989879914453
1.245,9.127567386,2.124539291,9.371560893,-33.6033127406,1.5925837556,0.169361735257,-0.053923827013,0.131259591978,-0.989880366708
1.246,9.127181043,2.124728888,9.371227595,-33.6246172414,1.58276697626,0.169764681067,-0.0539271495971,0.13125290799,-0.989881071988
1.247,9.126763749,2.12467818,9.370809672,-33.6511766088,1.57132497548,0.170184381741,-0.0539263038779,0.131245689891,-0.989882075116
1.248,9.12626379,2.124652101,9.37031682,-33.6896715106,1.55899790459,0.170707926874,-0.0539258921464,0.131237041049,-0.989883244233
1.249,9.125978217,2.125024385,9.370123107,-33.7384463666,1.54813701956,0.171008362674,-0.0539323758943,0.131232098211,-0.989883546297
1.25,9.125877967,2.124516078,9.369910204,-33.7920596156,1.54010857003,0.17111733576,-0.0539235628454,0.131230368517,-0.989884255733
1.251,9.125731682,2.124501504,9.369764425,-33.8519553864,1.53450594679,0.171276692855,-0.0539233220364,0.131227838034,-0.989884604318
1.252,9.125545166,2.124193117,9.369512846,-33.9184772477,1.53012592183,0.171470711573,-0.053917985833,0.131224614702,-0.989885322298
1.253,9.125420317,2.124393921,9.369436776,-33.985098957,1.52745501415,0.171603674667,-0.0539214810692,0.131222453367,-0.989885418426
1.254,9.125242164,2.124054215,9.369186243,-34.0473764944,1.52825594663,0.171774341378,-0.0539156002741,0.131219373796,-0.989886146982
1.255,9.125089237,2.124118912,9.369051966,-34.1084877853,1.53394618443,0.171919008856,-0.0539167355128,0.131216728431,-0.989886435816
1.256,9.12492054,2.124466423,9.368966456,-34.1634185975,1.54434463386,0.172075897507,-0.0539227794583,0.131213807461,-0.98988649379
1.257,9.124789008,2.124469366,9.368839017,-34.2026325007,1.55706383883,0.172194176129,-0.0539228417261,0.13121153168,-0.98988679206
1.258,9.124678682,2.124559129,9.36875192,-34.2314468041,1.57116604058,0.172290563417,-0.0539244085344,0.131209622672,-0.98988695975
1.259,9.124405911,2.1248679,9.368556283,-34.2595616782,1.58614823836,0.172537821514,-0.0539297891326,0.131204901745,-0.989887292373
1.26,9.124335741,2.125031477,9.368525044,-34.2928027667,1.59999082988,0.172585415427,-0.0539326333515,0.131203686872,-0.989887298439
1.261,9.124157604,2.125270657,9.368405806,-34.3275927185,1.61231676232,0.172745107899,-0.0539367986313,0.131200602747,-0.989887480268
1.262,9.124043164,2.126149378,9.368493734,-34.3493107533,1.62248980431,0.172842271253,-0.0539520570241,0.131198616221,-0.989886912048
1.263,9.123873791,2.126075369,9.368311984,-34.3502854891,1.62985247962,0.172977354538,-0.0539507868589,0.131195687359,-0.98988736946
1.264,9.123481886,2.126293424,9.367979795,-34.3386894449,1.63590379718,0.173356927482,-0.0539546027938,0.131188905833,-0.989888060249
1.265,9.123075037,2.126585949,9.367649969,-34.3237828886,1.64097639567,0.17375435673,-0.0539597125024,0.131181865803,-0.98988871471
1.266,9.122748396,2.127136341,9.367456822,-34.299974169,1.64423545743,0.174066037516,-0.0539692909195,0.131176211533,-0.989888941834
1.267,9.122339996,2.12723795,9.367082165,-34.2652952405,1.64564935792,0.174460103993,-0.0539710875158,0.131169145493,-0.98988978022
1.268,9.12192671,2.127387246,9.366713586,-34.2320536349,1.64505956941,0.174883499438,-0.0539737125981,0.13116199495,-0.989890584574
1.269,9.121526925,2.127519443,9.366354276,-34.2077180675,1.64069749419,0.175294318708,-0.0539760390692,0.131155078703,-0.98989137411
1.27,9.121229654,2.127485766,9.366057126,-34.1997912312,1.63233062227,0.175577326418,-0.0539754800442,0.131149936231,-0.989892085927
1.271,9.120840032,2.128371818,9.365879003,-34.2092850595,1.62313344954,0.175973426024,-0.05399088765,0.131143189188,-0.989892139569
1.272,9.120457591,2.128472576,9.365529466,-34.2234091516,1.61345357419,0.176380685949,-0.0539926680941,0.131136572954,-0.98989291897
1.273,9.120294554,2.128624896,9.365405314,-34.2376317009,1.60018103151,0.176546569125,-0.053995324514,0.131133751254,-0.989893147876
1.274,9.119976988,2.128389526,9.365042564,-34.255433237,1.58271121655,0.176874655661,-0.0539912654888,0.131128259886,-0.989894096714
1.275,9.11962638,2.128526029,9.364732156,-34.2728819893,1.5627050531,0.177238874047,-0.0539936635897,0.131122194513,-0.989894769356
1.276,9.119271214,2.128593536,9.364401631,-34.2807127844,1.54206958069,0.17760368915,-0.0539948638128,0.131116049511,-0.989895517841
1.277,9.119021369,2.128600749,9.364159966,-34.2794182637,1.52306309146,0.177854222825,-0.053995009865,0.131111728093,-0.989896082256
1.278,9.118734466,2.128363179,9.363826573,-34.2827378123,1.50632207643,0.17815710902,-0.0539909100506,0.131106766459,-0.989896963032
1.279,9.118650637,2.128449963,9.363764664,-34.3021752771,1.49124912393,0.178247009725,-0.053992423489,0.131105315449,-0.989897072663
1.28,9.118556658,2.128191307,9.363614353,-34.3413938001,1.479150821,0.178343963305,-0.0539879424814,0.131103691921,-0.989897532087
1.281,9.118428377,2.128244602,9.363501543,-34.3956579793,1.47099807812,0.178469714752,-0.0539888780939,0.131101473168,-0.989897774912
1.282,9.118389911,2.128416388,9.363503131,-34.4573676712,1.4669438258,0.178505725144,-0.0539918623055,0.131100805616,-0.989897700559
1.283,9.118131739,2.128055593,9.36316971,-34.5249015129,1.46907619543,0.178753159683,-0.0539856222749,0.131096343441,-0.989898631843
1.284,9.118165156,2.127908874,9.363168908,-34.6009117789,1.47888089969,0.178706660139,-0.0539830737754,0.131096922008,-0.989898694203
1.285,9.118062649,2.128104584,9.363113563,-34.6855456038,1.49470087174,0.178777900185,-0.0539864781504,0.131095147361,-0.989898743567
1.286,9.117860626,2.127756379,9.362837689,-34.7749715429,1.5137297085,0.178966323876,-0.0539804521225,0.131091655993,-0.989899534558
1.287,9.117815437,2.12803521,9.362857054,-34.8642046042,1.53409237445,0.178993034992,-0.0539852948403,0.131090871119,-0.989899374406
1.288,9.117622905,2.128106099,9.362685673,-34.9476866659,1.55483785841,0.179170532103,-0.0539865404351,0.131087540584,-0.989899747528
1.289,9.11761715,2.128077346,9.362673533,-35.0211573963,1.57559037901,0.179152189642,-0.0539860417099,0.131087440692,-0.989899787955
1.29,9.117323951,2.128362432,9.362452813,-35.0822494577,1.59611812066,0.179426512459,-0.0539910127957,0.131082367262,-0.989900188671
1.291,9.11708419,2.128808467,9.362320739,-35.1301593635,1.6150316805,0.179647336732,-0.0539987732887,0.131078216008,-0.989900315068
1.292,9.116898226,2.128860363,9.362151446,-35.1648176288,1.62957634109,0.179815815906,-0.0539996896038,0.131074998747,-0.989900691093
1.293,9.116560692,2.129111186,9.361879795,-35.1830815927,1.63771069367,0.180142415863,-0.0540040692444,0.131069157815,-0.989901225565
1.294,9.116225313,2.129159456,9.361564183,-35.1845732933,1.63834733413,0.180471534174,-0.0540049346247,0.131063355405,-0.989901946612
1.295,9.115825268,2.129120345,9.361165726,-35.1769886223,1.63223018306,0.180870846393,-0.0540042890333,0.131056435814,-0.989902897964
1.296,9.115431616,2.129605625,9.360892781,-35.1656813592,1.62207906695,0.181268546764,-0.0540127421278,0.131049622626,-0.989903338765
1.297,9.115061995,2.129645084,9.36054183,-35.158391028,1.61018274093,0.181626103777,-0.0540134572878,0.131043228225,-0.989904146253
1.298,9.11465897,2.129796314,9.360183784,-35.1632726907,1.59811763025,0.182043988062,-0.0540161147792,0.131036255344,-0.989904924288
1.299,9.114423838,2.130112451,9.36002676,-35.1799318471,1.58790446214,0.182287751081,-0.0540216200952,0.131032184718,-0.989905162695
1.3,9.113938155,2.130356205,9.3596093,-35.2006578866,1.58136070757,0.182786675623,-0.0540258905066,0.13102378159,-0.989906041911
1.301,9.113601373,2.130558365,9.359327376,-35.212068476,1.57757156989,0.183139799322,-0.0540294260913,0.131017953442,-0.98990662034
1.302,9.113308757,2.131124141,9.359171256,-35.2085056288,1.57360465743,0.183442400506,-0.0540392686142,0.131012887257,-0.989906753599
1.303,9.112921551,2.130688327,9.358694992,-35.204119477,1.5681611688,0.183852127631,-0.0540317373487,0.131006192998,-0.989908050657
1.304,9.112778554,2.13104798,9.358637639,-35.2168128087,1.56253644415,0.183993973384,-0.0540379902156,0.131003716446,-0.989908037088
1.305,9.112487191,2.13118087,9.358384193,-35.2498267191,1.55924210842,0.184286037247,-0.0540403208706,0.130998674394,-0.989908577106
1.306,9.11226994,2.131097298,9.358153619,-35.2956045637,1.55873267766,0.184528584071,-0.0540388880056,0.130994917308,-0.98990915251
1.307,9.111981472,2.131268008,9.357911608,-35.3435620359,1.55956709809,0.184817173937,-0.0540418737598,0.130989925467,-0.989909650072
1.308,9.111746275,2.130970113,9.35761475,-35.3908853626,1.5609231765,0.18504948018,-0.0540367241802,0.130985859747,-0.989910469177
1.309,9.111565266,2.130884158,9.357418923,-35.436713014,1.56369752015,0.185224241748,-0.0540352468411,0.130982729286,-0.98991096404
1.31,9.111318522,2.131089167,9.357225349,-35.4746924486,1.56908919791,0.18546777752,-0.0540388252803,0.130978459155,-0.989911333706
1.311,9.1112135,2.130912619,9.35708288,-35.508859718,1.57589699312,0.185561257423,-0.0540357698203,0.13097664352,-0.989911740728
1.312,9.111136334,2.131527385,9.357147765,-35.5450040867,1.58250016674,0.185622555003,-0.0540464450143,0.130975303927,-0.989911335192
1.313,9.111079121,2.131043501,9.35698184,-35.5833468376,1.58862272776,0.185673773979,-0.054038052015,0.130974318069,-0.98991192383
1.314,9.110937358,2.130935435,9.356819191,-35.6301778278,1.5937075771,0.185794257982,-0.0540361884406,0.130971866667,-0.989912349898
1.315,9.110648454,2.131261405,9.356612123,-35.6876964914,1.59848788735,0.186063114349,-0.0540418689782,0.130966866303,-0.989912701367
1.316,9.110487668,2.131540595,9.356519164,-35.7475473811,1.60395196512,0.186189900386,-0.0540467273446,0.13096408237,-0.989912804439
1.317,9.110256307,2.131603467,9.35630821,-35.803895628,1.61028646139,0.186414033302,-0.0540478374856,0.130960079702,-0.989913273367
1.318,9.110086597,2.131708495,9.356166892,-35.8515428326,1.61833322782,0.186566317951,-0.0540496733487,0.130957143013,-0.989913561633
1.319,9.109888903,2.131704821,9.355973561,-35.8863858124,1.62737350906,0.186750707975,-0.0540496255975,0.13095372337,-0.989914016624
1.32,9.109612657,2.132014138,9.355775064,-35.9087200238,1.63577389351,0.187022870905,-0.0540550167219,0.130948942248,-0.989914354725
1.321,9.109271172,2.132288805,9.355505162,-35.912900196,1.64285382588,0.187357774444,-0.0540598109591,0.130943032874,-0.989914874613
1.322,9.108994086,2.132236209,9.355223381,-35.9019341722,1.64812783581,0.187628402006,-0.054058920803,0.130938240227,-0.98991555717
1.323,9.108709789,2.132504879,9.355007808,-35.8937729188,1.6513240659,0.187901312319,-0.0540636069515,0.130933319328,-0.989915952136
1.324,9.108315679,2.13291084,9.354716626,-35.8965583463,1.65274815191,0.188294603383,-0.0540706840225,0.130926498465,-0.989916467753
1.325,9.10809381,2.13293457,9.354506012,-35.903687216,1.65199961869,0.188531983106,-0.054071114544,0.130922660081,-0.989916951895
1.326,9.107685826,2.133103436,9.354147282,-35.9100178727,1.64848334269,0.18894684525,-0.0540740781474,0.130915601727,-0.989917723499
1.327,9.107439379,2.133426534,9.353981014,-35.9189844307,1.64267285701,0.189191661886,-0.054079705175,0.130911335663,-0.989917980281
1.328,9.107113513,2.13354052,9.353689736,-35.93093107,1.63532216819,0.189527169124,-0.0540817100529,0.130905696918,-0.989918616429
1.329,9.10700566,2.133610558,9.353600703,-35.9391901418,1.62802693681,0.189644268292,-0.0540829339244,0.130903831259,-0.989918796276
1.33,9.106661317,2.133865625,9.353323626,-35.9349313685,1.62276787205,0.190007432782,-0.0540873889175,0.13089787248,-0.989919340825
1.331,9.106458013,2.133782189,9.353106648,-35.919834132,1.61894593,0.190208380747,-0.0540859580073,0.130894356454,-0.989919883927
1.332,9.106332142,2.133911286,9.353013549,-35.9122492237,1.61569947667,0.190343927085,-0.0540882085356,0.130892177256,-0.98992004911
1.333,9.1058725,2.133937759,9.352572071,-35.9261641623,1.61322741534,0.190818222247,-0.0540887052063,0.130884225548,-0.989921073355
1.334,9.105878628,2.133921086,9.352574233,-35.9654949972,1.61024646264,0.190815903766,-0.0540884157255,0.130884332363,-0.989921075049
1.335,9.105727486,2.134003474,9.352445877,-36.0283130023,1.60538962144,0.190955881137,-0.0540898575744,0.130881717244,-0.989921342026
1.336,9.105506577,2.13403571,9.352238151,-36.1034908399,1.59856130709,0.191179061508,-0.0540904351545,0.130877894961,-0.98992181582
1.337,9.105334786,2.133830599,9.352024091,-36.1836977645,1.59195796187,0.191346168776,-0.0540868899697,0.130874924496,-0.989922402248
1.338,9.105280197,2.134090746,9.352030303,-36.2681603263,1.58905468481,0.191387399921,-0.0540914085634,0.130873978669,-0.989922280397
1.339,9.104965661,2.133792503,9.35165601,-36.3506619466,1.59124703318,0.191691755097,-0.0540862592884,0.13086853958,-0.989923280817
1.34,9.104932927,2.133760511,9.35161684,-36.4237340276,1.59728593047,0.191714420515,-0.0540857069007,0.130867974138,-0.98992338575
1.341,9.104783946,2.13377999,9.351476233,-36.488254762,1.60420360142,0.19185407736,-0.0540860562239,0.13086539636,-0.989923707443
1.342,9.104654403,2.13347631,9.35128082,-36.5487032852,1.60906353847,0.19196798993,-0.0540807972328,0.130863157664,-0.98992429071
1.343,9.104582659,2.133740477,9.351271241,-36.6071720988,1.61021501349,0.192016701829,-0.0540853876689,0.13086191437,-0.989924204274
1.344,9.104535972,2.133822224,9.351244439,-36.6597826786,1.6084714818,0.192055831732,-0.054086810235,0.130861106862,-0.989924233297
1.345,9.104351178,2.134332367,9.351180943,-36.692775872,1.60637159679,0.192223594822,-0.0540956780784,0.130857905887,-0.989924171884
1.346,9.104138742,2.133883136,9.350871589,-36.7050802789,1.60540643566,0.192422056351,-0.0540878999848,0.130854233874,-0.989925082293
1.347,9.103987187,2.134440265,9.350851188,-36.7153432336,1.60592706075,0.192564115164,-0.0540975805052,0.130851607676,-0.989924900461
1.348,9.103758666,2.134536186,9.350650597,-36.7307411251,1.60745440238,0.19279183356,-0.0540992638894,0.130847653954,-0.989925331074
1.349,9.103564591,2.134853814,9.35053416,-36.750534433,1.60887457226,0.192982842019,-0.0541047917336,0.130844294139,-0.989925473055
1.35,9.10335589,2.135311387,9.350435454,-36.7702592157,1.61029961258,0.193181988087,-0.0541127491856,0.130840680103,-0.989925515787
1.351,9.10312984,2.135470113,9.350251627,-36.7738989574,1.61169850095,0.193408356828,-0.05411552245,0.130836767972,-0.989925881254
1.352,9.102815668,2.135617271,9.349979369,-36.7538585647,1.61229659676,0.193732255001,-0.0541181023111,0.130831332176,-0.989926458644
1.353,9.102548874,2.135650949,9.349727321,-36.7170454398,1.6106542917,0.194005054259,-0.0541187079874,0.130826716508,-0.98992703554
1.354,9.102362469,2.135950393,9.349614248,-36.6700297441,1.60514521482,0.194183529213,-0.0541239199181,0.130823489403,-0.989927177076
1.355,9.102068154,2.135911533,9.34931884,-36.6238544785,1.59563614681,0.194492105337,-0.0541232701176,0.130818398906,-0.989927885323
1.356,9.101779065,2.136310906,9.349128646,-36.5952159459,1.58351215137,0.194789397602,-0.0541302239445,0.130813393999,-0.989928166488
1.357,9.101523347,2.136264599,9.348869112,-36.5898901401,1.57150332225,0.195048140566,-0.0541294414151,0.130808970604,-0.989928793794
1.358,9.10145867,2.136597135,9.348882139,-36.606799147,1.56272472916,0.195113360252,-0.0541352180567,0.13080784893,-0.989928626126
1.359,9.101140692,2.136798843,9.348618678,-36.641383914,1.55827619752,0.195438969822,-0.0541387441031,0.130802347325,-0.989929160254
1.36,9.100956505,2.136438018,9.348356899,-36.6896492174,1.5570369749,0.195632964482,-0.0541324979651,0.130799164045,-0.989929922444
1.361,9.100842747,2.136468769,9.348253179,-36.7526425547,1.55762992252,0.195748179125,-0.0541330406991,0.130797195934,-0.989930152809
1.362,9.10071656,2.136433201,9.348122203,-36.8292268382,1.5597267564,0.195864862527,-0.0541324334126,0.130795012536,-0.989930474502
1.363,9.100649872,2.136546933,9.348083274,-36.9157700655,1.56313699147,0.19592586992,-0.0541344131074,0.130793857795,-0.989930518815
1.364,9.100591404,2.136489396,9.348013203,-37.0080813813,1.5675559923,0.195988855133,-0.0541334188379,0.130792847771,-0.989930706634
