time_s,Fn_command_absolute_N,Fn_estimate_absolute_N,Fn_command_clearance_change_N,Fn_estimate_clearance_change_N,Mt1_command_absolute_Nm,Mt1_estimate_absolute_TCP_Nm,Mt1_command_clearance_change_Nm,Mt1_estimate_clearance_change_Nm,tcp_speed_m_s,angular_speed_rad_s
0.051000000000000156,-1.3566663700364467,-0.8341470097859695,-1.1221671586286024,0.2567925687774136,0.03598695720078952,0.889306805835063,0.003207818997970638,-0.3157646008593824,0.06895437376473107,0.060478981111678015
0.052000000000000046,-1.4502729540823576,-0.8589515043684184,-1.2157737426745132,0.2319880741949646,0.034546923202008105,0.8909197682967387,0.0017677849991892258,-0.3141516383977068,0.06814121816451897,0.061023960793582493
0.052999999999999936,-1.4670154532588469,-0.8898588939912913,-1.2325162418510025,0.20108068457209166,0.03310943533224818,0.8928503755542783,0.00033029712942930084,-0.3122210311401672,0.06817339105807683,0.062373060989056074
0.053999999999999826,-1.5518169186728403,-0.9284245067290915,-1.317317707264996,0.16251507183429142,0.0321263543717517,0.8936298272458157,-0.0006527838310671774,-0.3114415794486297,0.06759346082859032,0.0631632895002274
0.05500000000000016,-1.4846590376647,-0.9737002573545911,-1.2501598262568556,0.11723932120879185,0.03150529323654923,0.8928657861299433,-0.0012738449662696508,-0.31220562056450224,0.06854327062443996,0.06906604870882777
0.05600000000000005,-1.5349363324247765,-1.0198793688508125,-1.300437121016932,0.07106020971257036,0.030837494771651427,0.890369922847352,-0.0019416434311674523,-0.3147014838470937,0.06800103888156397,0.06779340214862412
0.05699999999999994,-1.5297864974120108,-1.063223125640627,-1.2952872860041664,0.027716452922755843,0.02899276754478588,0.8861335512978142,-0.0037863706580330003,-0.31893785539663133,0.06845947889337821,0.07010620965861879
0.05799999999999983,-1.3003682357225796,-1.0977505243729178,-1.0658690243147353,-0.006810945809534653,0.03087127757510813,0.8802507358062794,-0.0019078606277107488,-0.324820670888166,0.07093091129606512,0.07600344905716955
0.05900000000000016,-1.3554931567999469,-1.1142761592289634,-1.1209939453921025,-0.023336580665580586,0.030994266774759256,0.8727123165964172,-0.0017848714280596228,-0.33235909009802816,0.07033738407662127,0.07502533419014427
0.06000000000000005,-1.5433150805906108,-1.120033922037737,-1.3088158691827665,-0.02909434347435418,0.02730895602073119,0.8645509597185846,-0.005470182182087689,-0.34052044697586087,0.06879167084923506,0.07791320923164448
0.06099999999999994,-1.8334485462023007,-1.1373152467743157,-1.5989493347944563,-0.046375668210932725,0.028146235452884888,0.8573215138146533,-0.004632902749933991,-0.34774989287979224,0.06585697782220475,0.07056832937062679
0.06199999999999983,-1.9079888958889646,-1.18063469983556,-1.6734896844811202,-0.08969512127217692,0.027320991965885437,0.8514795334982006,-0.005458146236933442,-0.35359187319624485,0.0652782194228888,0.0717362206612379
0.06300000000000017,-1.7762016114097663,-1.241707714341512,-1.541702400001922,-0.1507681357781292,0.024029811678865188,0.8467395887891179,-0.008749326523953691,-0.3583318179053275,0.06685403009472969,0.07624156200218178
0.06400000000000006,-1.7623374355701853,-1.3002335869021802,-1.527838224162341,-0.20929400833879722,0.029215108205927105,0.8418281597860746,-0.003564029996891774,-0.3632432469083708,0.06684497512238069,0.07531160842521926
0.06499999999999995,-1.9676065839217336,-1.3512063160680066,-1.7331073725138892,-0.2602667375046236,0.027606107649290182,0.835191360223864,-0.005173030553528697,-0.3698800464705815,0.06487133757399914,0.07062165324535144
0.06599999999999984,-1.9717659968512797,-1.4014928176934955,-1.7372667854434354,-0.3105532391301125,0.02713776222364636,0.8279802330772813,-0.005641375979172518,-0.37709117361716427,0.06496348908339679,0.07286846737483116
0.06700000000000017,-2.2435563679605,-1.4577719535885214,-2.0090571565526556,-0.3668323750251385,0.026942884312751453,0.8207518877355477,-0.005836253890067426,-0.38431951895889765,0.06238097366307393,0.07038018126875324
0.06800000000000006,-2.2534237082013284,-1.5248630032556694,-2.018924496793484,-0.4339234246922863,0.027418606117030852,0.8118422280365197,-0.005360532085788027,-0.39322917865792567,0.06217687574924345,0.06874710641956745
0.06899999999999995,-2.197254142782171,-1.5927570570267116,-1.9627549313743267,-0.5018174784633287,0.03064897968551402,0.7999462205252964,-0.0021301585173048587,-0.4051251861691491,0.06263177543135692,0.06653633288690904
0.06999999999999984,-2.0105602772457076,-1.6411455127457835,-1.7760610658378633,-0.5502059341824005,0.0308433300688361,0.7843637838760149,-0.0019358081339827804,-0.4207076228184306,0.06468341534518886,0.07222637760769768
0.07100000000000017,-1.8611276358878786,-1.655443052525127,-1.6266284244800342,-0.5645034739617439,0.0279296548822404,0.7667802369173186,-0.004849483320578479,-0.438291169777127,0.06642700160899545,0.07978342988626562
0.07200000000000006,-2.082677245502047,-1.6397205059195596,-1.8481780340942027,-0.5487809273561768,0.028075603738321662,0.7499584577170256,-0.004703534464497217,-0.45511294897741983,0.06423761500227802,0.07577617372708806
0.07299999999999995,-2.1014739886672693,-1.6121359282491197,-1.866974777259425,-0.5211963496857366,0.02723577973118329,0.7353351949898788,-0.00554335847163559,-0.46973621170456675,0.06401330785604432,0.07476299036795483
0.07399999999999984,-2.103071943942582,-1.5816389156432582,-1.8685727325347374,-0.49069933707987534,0.027108694418354895,0.7231004343422275,-0.005670443784463984,-0.48197097235221803,0.06426443038775775,0.07778626471537367
0.07500000000000018,-2.210482655209601,-1.5511010158740688,-1.9759834438017567,-0.4601614373106858,0.02317798974209916,0.7140551522930435,-0.00960114846071972,-0.4910162544014019,0.06336577413916576,0.07498071781831547
0.07600000000000007,-2.181628897924494,-1.5237900402724778,-1.9471296865166499,-0.4328504617090948,0.023721130448088403,0.7085683234683301,-0.009058007754730476,-0.4965030832261154,0.06373561957654217,0.07815267316151397
0.07699999999999996,-2.199175585490831,-1.497493547928191,-1.9646763740829865,-0.40655396936480787,0.023257427116499654,0.7047598095651596,-0.009521711086319225,-0.5003115971292857,0.06359783501905902,0.08012887001749892
0.07799999999999985,-2.2972184844487615,-1.470561752132971,-2.062719273040917,-0.37962217356958816,0.024557454086062913,0.7018795289653237,-0.008221684116755966,-0.5031918777291217,0.0625047744157385,0.0758435370232933
0.07900000000000018,-2.407097222284053,-1.4465823394360595,-2.1725980108762086,-0.3556427608726767,0.02864668040433329,0.7003066431582994,-0.004132457798485589,-0.5047647635361461,0.061328988512666084,0.07305201267027633
0.08000000000000007,-2.333753924841878,-1.4261277618216461,-2.0992547134340334,-0.3351881832582633,0.025516561309981197,0.6998579765180374,-0.007262576892837682,-0.5052134301764081,0.06226912602573221,0.07677427721724109
0.08099999999999996,-2.3199650069805897,-1.4038219116297903,-2.085465795572745,-0.3128823330664072,0.017460745231358002,0.7005292204708573,-0.015318392971460877,-0.5045421862235883,0.06273301726910703,0.07925132827036134
0.08199999999999985,-2.47050790175132,-1.381455479518577,-2.2360086903434753,-0.290515900955194,0.02097114129271666,0.7015252004729506,-0.01180799691010222,-0.5035462062214949,0.06130757342924492,0.07836128364386041
0.08300000000000018,-2.545254887282944,-1.3672967808202223,-2.3107556758750993,-0.27635720225683946,0.020843327580276166,0.7006931552664448,-0.011935810622542713,-0.5043782514280006,0.06046712118195524,0.07747162053760707
0.08400000000000007,-2.4953413615582183,-1.3593492185963396,-2.2608421501503737,-0.2684096400329566,0.021182856687816855,0.696162030050601,-0.011596281515002024,-0.5089093766438445,0.06090533163475068,0.07560402498013787
0.08499999999999996,-2.5374290385656857,-1.349238790272849,-2.302929827157841,-0.2582992117094661,0.0209015351218017,0.6889846937270377,-0.01187760308101718,-0.5160867129674077,0.06059866379115681,0.07661685753540397
0.08599999999999985,-2.438819098620412,-1.3317133537622292,-2.2043198872125673,-0.24077377519884632,0.021516929271284506,0.6810227549040553,-0.011262208931534373,-0.5240486517903902,0.061609135641982817,0.07968906416043484
0.08700000000000019,-2.386758079765225,-1.3012771969626273,-2.1522588683573805,-0.21033761839924445,0.021696381836454028,0.6715712751285712,-0.01108275636636485,-0.5335001315658744,0.06221129016797092,0.08217071873793502
0.08800000000000008,-2.589105764066885,-1.2625624421550292,-2.3546065526590403,-0.17162286359164625,0.020947898521608978,0.6601164535852253,-0.011831239681209901,-0.5449549531092203,0.06036101602084183,0.07876709015125204
0.08899999999999997,-2.6910119820181366,-1.2319036616813515,-2.456512770610292,-0.14096408311796838,0.021670407785595203,0.6489434852013192,-0.011108730417223676,-0.5561279214931263,0.05934081897947015,0.07399993501271329
0.08999999999999986,-2.5018649008994873,-1.2111076829902803,-2.2673656894916427,-0.12016810442689724,0.020034154056928585,0.6404873368012526,-0.012744984145890294,-0.5645840698931928,0.061460805196892156,0.079331832954825
0.09100000000000019,-2.6671382795462435,-1.191981525552736,-2.432639068138399,-0.101041946989353,0.02136655206067797,0.6345798024470809,-0.011412586142140909,-0.5704916042473644,0.05984339807740416,0.07385338506324769
0.09200000000000008,-2.4897185150845433,-1.1723892360082122,-2.2552193036766988,-0.08144965744482915,0.021587367141626075,0.6298531290387056,-0.011191771061192804,-0.57521827765574,0.06184209384480867,0.07924693285230705
0.09299999999999997,-2.641700777444913,-1.150611417750782,-2.4072015660370685,-0.05967183918739907,0.02010542471503497,0.6266190763618263,-0.01267371348778391,-0.5784523303326191,0.06042543520253899,0.07770649294342867
0.09399999999999986,-2.5606764979955465,-1.126568225204862,-2.326177286587702,-0.03562864664147924,0.01963403137508692,0.624833575210595,-0.01314510682773196,-0.5802378314838504,0.06113939019194752,0.07891771095918092
0.0950000000000002,-2.6491934341246655,-1.1000479881534138,-2.414694222716821,-0.009108409590030848,0.020029868136385885,0.6229724428005082,-0.012749270066432995,-0.5820989638939372,0.06024698507805065,0.07732505008857382
0.09600000000000009,-2.717197947803668,-1.0729082338699334,-2.4826987363958235,0.01803134469344951,0.015360918643907394,0.6205447730631775,-0.017418219558911485,-0.5845266336312681,0.05949001847987534,0.07195325014902572
0.09699999999999998,-2.824346845903828,-1.0502571837770212,-2.5898476344959835,0.04068239478636192,0.016208621036637103,0.6170628600252301,-0.016570517166181777,-0.5880085466692153,0.05835026937966196,0.07103093849260265
0.09799999999999986,-3.0122989060139713,-1.038344192836655,-2.7777996946061267,0.05259538572672781,0.01688156029908833,0.611661015612203,-0.01589757790373055,-0.5934103910822425,0.056523609358825326,0.06727167061922024
0.0990000000000002,-3.00475116764164,-1.040921376337528,-2.7702519562337953,0.050018202225854784,0.016445143463624058,0.6048073505927031,-0.01633399473919482,-0.6002640561017425,0.05666114446709898,0.06734306851255172
0.10000000000000009,-3.0370678224193415,-1.053992538429501,-2.802568611011497,0.036947040133881996,0.019280062697363154,0.5969022882577492,-0.013499075505455725,-0.6081691184366963,0.05642342059679194,0.06777874450170318
0.10099999999999998,-3.0775758569386222,-1.074438492487989,-2.8430766455307777,0.016501086075393755,0.01984433948715112,0.5869750602004405,-0.012934798715667759,-0.618096346494005,0.05620458756899327,0.06832401244346765
0.10199999999999987,-3.276193416587976,-1.106417660271287,-3.0416942051801312,-0.015478081707904039,0.01640349924335015,0.5753068807777265,-0.016375638959468728,-0.6297645259167189,0.05441974555233618,0.06800731026671003
0.1030000000000002,-3.4443672112041295,-1.158430156706313,-3.209867999796285,-0.06749057814293015,0.019213747154119238,0.5648598303876222,-0.013565391048699641,-0.6402115763068233,0.05296898838584827,0.06449587588957408
0.10400000000000009,-3.2496523722025294,-1.2264337587041065,-3.015153160794685,-0.13549418014072345,0.017774306562790148,0.5571049971827431,-0.015004831640028731,-0.6479664095117024,0.05493950510764764,0.07080565626958267
0.10499999999999998,-3.1767558983745516,-1.288987171071292,-2.942256686966707,-0.19804759250790896,0.01823715920931319,0.5510861433570334,-0.014541978993505688,-0.653985263337412,0.05567171840483555,0.07083911328171327
0.10599999999999987,-3.298268280024584,-1.3356118685712588,-3.0637690686167396,-0.244672290007876,0.01716389965179107,0.5463580462501297,-0.01561523855102781,-0.6587133604443156,0.05466240204581516,0.07181132578088371
0.1070000000000002,-3.3297005562459345,-1.374951859932342,-3.09520134483809,-0.2840122813689593,0.016076556581051518,0.5428594625701414,-0.01670258162176736,-0.6622119441243041,0.054592654612123606,0.0744517193881205
0.1080000000000001,-3.26772428745677,-1.4111963216722887,-3.033225076048925,-0.3202567431089056,0.013927530734306547,0.5401090861112355,-0.018851607468512332,-0.6649623205832099,0.05524732132373292,0.07677204029334762
0.10899999999999999,-3.4556518669659906,-1.444922826275428,-3.221152655558146,-0.353983247712045,0.015145309572168218,0.5368182539934002,-0.01763382863065066,-0.6682531527010452,0.053529213668343026,0.07408708798696907
0.10999999999999988,-3.2520699180267276,-1.4768947527263787,-3.017570706618883,-0.38595517416299585,0.014360949228287637,0.5319804011768101,-0.018418188974531242,-0.6730910055176353,0.05561952669641395,0.07913380449517574
0.11100000000000021,-3.4690351327923894,-1.5047260665982771,-3.234535921384545,-0.41378648803489404,0.01353769051869633,0.5263091331572848,-0.01924144768412255,-0.6787622735371608,0.05361040370404603,0.07530513329354227
0.1120000000000001,-3.6557194818005874,-1.5380728426280654,-3.421220270392743,-0.4471332640646823,0.013584324209326905,0.5203015037968727,-0.019194813993491974,-0.6847699028975729,0.05182318778703397,0.07144076952862181
0.11299999999999999,-3.7716198062254627,-1.5894901664245908,-3.537120594817618,-0.49855058786120776,0.012573119074304293,0.513597249244006,-0.020206019128514587,-0.6914741574504396,0.05084791778812743,0.07070093704911669
0.11399999999999988,-3.7806147433620607,-1.6575702828093446,-3.546115531954216,-0.5666307042459617,0.012897630895738948,0.5068755809535744,-0.01988150730707993,-0.698195825740871,0.050868951228883054,0.07073192719831514
0.11500000000000021,-3.7293577683527332,-1.7318232949953363,-3.4948585569448887,-0.6408837164319534,0.011454597369074993,0.501852943285831,-0.021324540833743886,-0.7032184634086146,0.05161921283640161,0.07383428559964648
0.1160000000000001,-3.742031751638834,-1.8024400166394683,-3.5075325402309896,-0.7115004380760855,0.011736467350093586,0.49964310226154407,-0.021042670852725293,-0.7054283044329015,0.05162918791623268,0.07446225780120859
0.11699999999999999,-3.7175760276145877,-1.864292213530402,-3.483076816206743,-0.7733526349670191,0.01218890688209817,0.49987395710961713,-0.020590231320720707,-0.7051974495848283,0.05198161785537969,0.07532431420935633
0.11799999999999988,-3.6932291130060695,-1.914574889335726,-3.458729901598225,-0.823635310772343,0.011271204142564502,0.5025506047673826,-0.021507934060254377,-0.7025208019270629,0.052614541888054624,0.07773824705616005
0.11900000000000022,-3.76637412501709,-1.9552786832145208,-3.5318749136092453,-0.864339104651138,0.011958354858591789,0.5076751318584485,-0.02082078334422709,-0.697396274835997,0.051929677275486114,0.07611433979731805
0.1200000000000001,-3.878417975856611,-1.9933411095146003,-3.6439187644487663,-0.9024015309512172,0.01144902198473403,0.5129535689975029,-0.02133011621808485,-0.6921178376969425,0.05085315275450201,0.07467815258181096
0.121,-3.9776318835164095,-2.0350489406414587,-3.743132672108565,-0.9441093620780759,0.011170971951134433,0.516996448704474,-0.021608166251684446,-0.6880749579899715,0.050064883196855765,0.07277861508848191
